Description,Total_Sales_Dollars,ProfitMargin
Dom de La Foret 15 Rose,374.75,4.032021347565047
Dom de La Petite Cassagne,2916.63,49.799940342107156
Dom de Marcoux 12 Nerf Rouge,3499.5,54.79297042434633
Dom de Nouelles Rose d'Anjou,1163.16,47.425977509542975
Dom de Reuilly Pierre Plates,469.53000000000003,29.56360615935084
Dom de Reuilly Pnt Gris,119.88,33.33333333333333
Dom de Victoires Quincy Whte,775.03,34.66833541927409
Dom de la Damase Grenache,563.53,48.574166415275144
Dom de la Fruitiere Chard,2230.14,19.900992762786192
Dom du Dupeuble Bjls,1359.15,91.31589596438951
Dom du Garde Temps Tour Rose,7787.13,64.47009360316318
Dom du Grand Tinel Ch d Pape,3239.28,84.04583734657085
Dom du Grand Tinel Establet,227.94,32.877072913924714
Dom du Gros Nore Antoinette,2713.41,60.63551029884904
Dom le Clos des Lumieres CdR,1777.9499999999998,52.86144154785005
Dom les Pallieres Gigondas,5074.92,72.41611690430588
Domain Drouhin Pnt Nr Ore,9069.84,37.59206336605718
Domaine Pallieres Gigondas R,8505.19,59.77996964206561
Domaine de la Damase Rhone,1043.28,10.466988727858286
Dominio de Eguren Protocolo,8667.51,39.51319352386095
Domino Cab Svgn,3991.13,36.021774983946884
Domino Chard,5609.98,35.728369905685675
Domino Merlot,2399.38,43.84666075097279
Domino Moscato,143.76,17.863105175292148
Domino Pnt Grigio,5783.3099999999995,37.154024983706435
Dominus 13 Christian Moueix,5979.77,15.304434785953323
Dominus Napanook 13,1367.76,34.21652921565187
Don & Sons Pnt Nr Sonoma Cst,6803.299999999999,42.91711375361956
Don Julio Real Tequila,5399.82,69.3791644906682
Don Q Coco Coconut Rum,77.94,73.33846548627149
Don Q Coco Rum,119.94,40.47023511755877
Don Q Limon Rum,311.76,21.862971516551195
Don Ramon Reposado Tequila,8322.15,60.6899659342838
Don Simon Selecion Chard,464.07,41.353675092119715
Dona Paula Est Red Blend,1390.84,74.53337551407782
Donegal Irish Whiskey,7770.86,68.74631636652829
Donnafugata Ben Rye,1223.28,32.90170688640376
Donnafugata Mille una Notte,510.92999999999995,80.29475662028067
Donum Russian River Pnt Nr,395.93999999999994,32.429155932717066
Dos Minas Malbec,2739.69,45.296000642408444
Dos Minas Torrontes,297.75,39.30478589420655
Double Canyon Heaven H Cab S,5469.719999999999,70.6679683786373
Double Decker Red,1800.96,83.19951581378821
Double T Trefethen Red,311.88,31.050404001539057
Douce Provence Pear Liqueur,21.99,28.55843565256934
Douglass Hill Cab Svgn,263.56,26.24070420397632
Douglass Hill Chard,1180.03,26.41543011618348
Douglass Hill Merlot,143.76,0.08347245409013365
Dow LBV Port,5819.639999999999,16.125224240674672
Dow's 10 Yr Old Tawny Port,7296.820000000001,24.278521328469118
Dr Konstantin Frank Rose,5012.049999999999,77.17341207689469
Dr McGillicudy's Buttersctch,398.97,86.13930871995387
Dr Tanisch Feinherb Rsl,359.76,32.421614409606406
Dragani Mntplcno d'Abruzzo,1880.86,32.03321884669778
Drambuie 15 Yr Old,5738.360000000001,17.79114590231357
Drouhin Chorey Les Beaune,6247.5,37.60000000000001
Drouhin Laforet Red Bourgog,4371.57,43.44182982315278
Drouhin Pouilly Fuisse,8060.639999999999,27.201562158836012
Dry Creek Vyds Est Block 10,7470.5,32.988153403386654
Du Peyrat Organic Cognac,7078.2300000000005,71.75565077710105
DuCourt Brdx Blanc,305.64,7.970160973694547
Duboeuf Bjls Rd,163.99,51.19214586255261
Duboeuf Pouilly Fuisse,1641.25,90.18796648895659
Dubonnet Bl,131.88,31.028207461328485
Duca di Salaparuta Paso Mule,945.5699999999999,34.19736243747158
Duck Pond Chard Wash,5850.97,40.31587924737266
Duck Pond Syrah Columbia,2704.77,74.71651933436114
Duckhorn Chard Napa Vly,8537.560000000001,26.160284671498662
Duckhorn Estates Merlot,3059.82,78.49481342039728
Duckhorn Howell Mtn Cab Svgn,7309.570000000001,75.9942103297458
Due Torri Pnt Nr del Venezie,9372.380000000001,38.80999276597834
Dunn Cab Svgn Howell Mtn,8839.32,42.73665847599137
Dunn Vyds Cab Svgn Napa Vly,4274.429999999999,30.29246004730454
Dutton Goldfield Chard Dutto,3782.03,90.37924077810064
Duval-Leroy Femme de Chmpgne,4199.79,50.74039416256527
Duval-Leroy Prestige Rose,3233.12,93.00908233095882
Dylans Ghost Stags Leap Red,4949.01,36.28463066350645
Dynamite Merlot N Cst,2711.87,44.03271543252442
EOS Cab Svgn Paso Robles,725.34,33.41743182507514
Eagle Glen Cab Svgn Napa Vly,6970.83,32.32599274404914
Eagle Rare Bourbon 17 yr,79.99,28.05350668833604
Early Times Mint Julep RTD,233.82,34.64203233256351
Earthshaker La Quete Lirac C,191.88,34.64665415884928
Ecco Domani Collezion Merlot,203.76,32.86219081272084
Ecco Domani Prosecco,1047.9,85.1588892069854
Echeverria Ltd Edtn Cab Svgn,492.83,53.00610758273645
Eden Ice Cider Honey Crisp,1938.79,36.59963172906813
Eden Ice Sprklng Cider Semi,297.49,26.67988839961008
Eden Ice Windfall Orchard,359.79999999999995,35.09727626459143
Eden Rose Cider Keg,502.98,35.06302437472663
Edna Valley San Luis Obs Mer,2076.24,18.743497861518897
Egri Bikaver Bulls Blood Eg,723.81,28.026692087702575
El Caballo Gold Tequila,359.6,37.03003337041157
El Enemigo 11 Cab Franc Mend,6247.5,27.33509403761505
El Enemigo Malbec Mendoza,4911.24,51.92293595914678
El Jimador Silver Tequila,9030.98,20.94324204017726
El Petit Carlania Trepat,803.5699999999999,14.387047799196075
El Toro Gold Tequila,9012.72,27.74656263591901
El Toro Silver Tequila,519.35,37.27929142196977
Elderton Barossa Shiraz,8434.3,21.440783467507668
Elderton E Series Shiraz/Cab,503.71999999999997,3.1962201222901547
Elijah Craig 18 Yr,519.96,82.01400107700593
Elizabeth Rose Pnt Nr,239.88,34.61730865432716
Elk Cove Five Mtn Pnt Nr,2067.56,30.417980614831013
Elk Cove La Boheme Pnt Nr,2960.37,48.14263081979618
Elk Cove Pinot Bl,2356.69,78.63189473371551
Elmer T Lee Bourbon,9342.33,21.863389539868535
Elvio Cogno Barbera D'Alba B,5971.1900000000005,35.730063856618195
Elvio Cogno Barolo Ravera,8328.81,14.858785348687261
Elvio Cogno Barolo Vignaelen,3499.65,32.883288328832876
Elvio Cogno Dolcetto D'Alba,2198.8999999999996,22.235663286188544
Elvio Tintero Moscato D'Asti,3626.7,41.791711473240134
Emilio Lustau Amontillado S,8056.08,27.708761581314977
Emilio Lustau Fino Sherry,3715.72,17.427577966046957
Emmolo Merlot,5045.13,78.59856931337745
Emmolo Svgn Blanc,937.33,94.18774604461609
EnRoute Chard Brumaire RRV,6719.57,35.02441376457124
Entwine Cab Svgn,3475.65,33.5505588882655
Entwine Pnt Grigio,545.61,40.17704954088085
Enzo Boglietti Barolo Fosati,2399.68,91.6105480730764
Enzo Boglietti Brl Case Nere,2124.75,68.83021531944935
Enzo Boglietti Dolcetto Alba,1255.3999999999999,87.89867771228293
Epiphany Revelation,7278.61,30.829787555590965
Eponymous Cab Svgn Napa,9762.880000000001,19.44426234881511
Eppa White Sangria Organic,3013.68,29.022988505747122
Erath Leland Pnt Nr,1860.51,42.41256429688634
Erath Prince Hill Pnt Nr,2451.35,43.93089522100067
Eric Kent Chardonnay RRV,1253.68,27.769446748771625
Eric Kent Small Town Pnt Nr,1389.68,4.737781359737504
Ermita Rioja Crianza,543.67,64.70653153567422
Ermita Rioja White,508.68,83.67539514036328
Ermita Sn Felices Rose Rioja,586.63,90.10960912329749
Errazuriz Max Fndrs RSV,4175.42,77.46334500481389
Esperto Venezie Pnt Grigio,719.28,33.733733733733736
Esporao Reserva Red Alentejo,299.88,32.89315726290516
Est! Est!! Est!!! Bigi Grfti,105.36,31.89066059225512
Estancia Monterey County GSM,2065.02,55.742801522503406
Estancia Rsv Meritage Paso R,1183.75,31.966228949682076
Evans Nine Stones Brs Shiraz,573.56,41.06283562312573
Evolucio Fermint Tokaj,1131.95,31.728433234683518
Excelsior S Afr Chard,3322.48,36.465531771447836
Excelsior Svgn Bl,4572.6,7.872982548222017
Exem Brdx,3314.63,16.26938753345019
Ezra Brooks Cinnamon Bourbon,56.97,3.2824293487800555
F Coppola Diamnd Petite Sira,2409.4,96.98514152901137
F Coppola Directors Cab Svgn,902.54,3.2065060828328877
F Coppola Rosso & Bianc Shir,354.68,37.430923649486864
F Coppola Sophia Rsl,255.83,6.2815150686002506
F Coppola Vendetta Cab/Malbc,4593.04,0.5926358141884099
F Coppola Votre Sante Ch Red,1569.6,33.33333333333333
F Coppola Votre Sante Chard,5063.55,33.96925082205173
Fabrizio Dionisio Cast Syrah,4340.92,47.99489509136312
Fabrizio Dionisio Il Cast Sy,287.88,35.05627344726969
Fabrizio Dionisio Rose Syrah,807.46,45.83013400044584
Failla Pnt Nr Sonoma Cst,3464.01,98.66224404663959
Fairview Pinotage Paarl,377.73,57.469621157969975
Falesco Sangiovese Umbria,1227.1200000000001,96.42251776517374
Falesco Tellus Cab Svgn IGT,923.16,31.48316651501365
Falesco Vitiano Umbria Bian,2769.8,30.3408188316846
Fanal Madeira Full Rich,8989.08,27.140041027557878
Fanal Madeira Rainwater,3806.07,23.49588946078238
Fancy Pants Cab Svgn,215.76,32.92547274749722
Fancy Pants Red Blend,341.62,12.885662431941919
Faretti Biscotti Liqueur,1034.64,74.18232428670842
Farm Napa Vly Cab Svgn,130.47,31.961370429983905
Farm Napa Vly Chard,1674.33,19.544534231603087
Farmers of Wine Italian Red,693.55,34.604570687044905
Farnese Edizone Cinque Autoc,413.90999999999997,61.68249136285666
Farnum Hill Dooryard Cider,1786.51,76.87670374081308
Farnum Hill Dooryard Still,1378.85,83.97795264169416
Farnum Hill Kingston Blk RSV,4600.53,25.277305006162333
Farnum Hill Summer Cider,1402.83,86.53935259439847
Farnum Hill X-Dry StillCider,623.48,64.56662603451593
Fat Bastard Cab Svgn,6877.75,45.07287993893352
Fat Bastard Merlot,6600.9800000000005,37.52064087453682
Fattoire Barbi 10 Brunello,6424.47,22.18470940015285
Fattoria Del Cerro Vino Nob,404.7,73.8472942920682
Fattoria Heba Marellino 11,6201.349999999999,66.35893797318326
Fattoria Illario Rose,2280.48,73.62572791692978
Fattoria Pagliaatura Verm 11,1474.77,84.50741471551495
Fattoria Poggio Red 10,1457.73,85.38000864357598
Fattoria de Limone,8501.02,54.27842776513877
Fattoria di Basciano Chianti,7601.81,28.67777542453706
Fayolle Fils et Fille Hermit,1735.72,71.42626690940935
Feast Agiorgitiko,1079.1,30.25298860161245
Feast Moschofilero,299.75,5.241034195162628
Federico Ferrero Chard Langh,5708.65,27.09800040289735
Felino Vina Cobos Cab Svgn,1439.28,32.86643321660831
Felino Vino Cobos Chard,677.91,76.58096207461168
Felino Vino Cobos Malbec,8815.099999999999,29.51004526324148
Ferghettina Francia Mil Brut,799.84,65.5131026205241
Fernet Branca Borgetti Cafe,239.88,6.015507753876929
Ferrari Carano Cab Svgn Rsv,695.86,22.32920415026011
Ferrari-Carano RSV Chard,4273.85,29.833756449103273
Ferrari-Carano Terre Chard,638.79,18.405109660451803
Ferreira 10-Yr Tawny Port,24.99,33.7735094037615
Fess Parker Pnt Nr Bien Naci,1594.71,66.62716105122561
Fess Parker Rsl,143.88,31.02585487906589
Fetzer Eagle Peak Merlot Cal,462.59000000000003,10.912471086707455
Fetzer Quartz White Blend,936.33,6.50304913865839
Fetzer Wh Znfdl Cal,5013.11,32.087666139382534
Feudi D San Gregorio Serpico,4738.42,14.486263353607324
Feudi Di San Gregorio Tauras,1174.53,17.65216724987867
Feudo Saia Nero d'Avola 13,1285.55,22.458091867294158
Fifty Shades Of Grey Red Sat,1912.26,4.4146716450691885
Fifty Shades Of Grey Wh Silk,450.59000000000003,88.3796799751437
Finca Abril Malbec 1922,271.90999999999997,2.4677282924497006
Finca Abril Rapsodia Malbec,187.89999999999998,19.1484832357637
Finca El Origen Rsva Malbec,623.52,14.357197844495765
Finca La Linda Bonarda,167.88,31.95139385275197
Finca La Linda Cab Svgn,8189.21,42.74991116359209
Finca Sandoval Tinto Manchue,5343.03,32.45424412739588
Finca Villacreces Pruno Ribe,1405.26,15.563667933336184
Fincas de Ganuza 03 Rsva,539.9,42.452305982589365
Finlandia Grapefruit Fusion,4519.88,21.172686000513295
Fire & Flood The Flood Pnt N,7498.5,19.19543908781756
Fire Water Hot Cinnamon,2784.0099999999998,28.179855675805765
Firefly Blackberry Moonshine,9023.98,64.95559608953035
Firefly Moonshine,4233.58,81.64673869396586
Firefly Ridge Chard,5.79,31.088082901554404
Firesteed Citation Pnt Nr,6134.12,46.72047498255658
Firesteed Rsl,1088.31,45.00647793367698
Firesteed Willamette Pnt Nr,3406.8799999999997,82.02607664490678
Firestone Santa Ynez Rsl,2070.02,29.58039052762775
Fish Eye Moscato,487.39,5.037033997414793
Fish Eye Pnt Nr,113.94,34.64981569246973
Fish Eye Rsl,191.76,34.39194826866917
Fish House Svgn Bl,287.76,27.27272727272727
Fitch's Goat 100% Corn Whsky,2159.2799999999997,72.62837612537513
Fitch's Goat Moonshine,1957.11,89.70522862792588
Five Oaks Cab Svgn Cal,1887.42,35.356200527704495
Five Oaks Chard Cal,890.65,31.016673216190423
Five Oaks Merlot Cal,1819.1999999999998,29.683377308707115
Five Oaks Pnt Grigio Cal,613.98,31.39841688654354
Five Oaks Pnt Nr Cal,648.0899999999999,38.86034347081423
Five Oaks Wh Moscato,678.41,32.60712548458896
Five Oaks Wh Znfdl Cal,136.44,35.356200527704495
Five Rivers Cab Svgn,8571.78,43.48478379053126
Flaco Tempranillo,8262.92,37.5320104757156
Flag Hill De Chaunac Red NH,1545.81,88.72177046338166
Flag Hill Heritage Rd NH,49.96,65.5324259407526
Flag Hill Straight Rye Whsky,1099.75,2.3559899977267635
Flag Hill Wild Blueberry Fr,1130.22,86.91405213144344
Flagstone Longitude Red,7849.77,30.31031482451078
Flagstone Noon Gun White,8926.23,32.47496423462089
Flavor Essence Variety 5 Pak,1474.4099999999999,98.84699642568891
Fleur Petite Sirah Californa,6460.6900000000005,29.517745008660068
Flint & Steel Svgn Bl Napa V,119.92,0.033355570380258714
Flip Flop Cab Svgn,4978.6,37.22030289639658
Flip Flop Merlot,95.88,32.91614518147685
Flip Flop Moscato,729.07,36.996447529043856
Flip Flop Rsl,511.36,38.66747496871089
Flip Flop Sangria,71.88,32.38731218697829
Flipflop Spiced Rum,389.57,70.92178555843621
Flor De Cana 4 Yr Old Wh Rum,167.88,6.004288777698363
Flor De Cana Centenial 12 Yr,519.87,26.15846269259623
Flora de Cana Black 5 YO Rum,9376.16,65.27576321223188
Florio Dry Marsala Italy,8660.12,22.35072955109167
Flowers Sonoma Cst Chard,599.9399999999999,89.24725805913924
Flowers Sonoma Cst Pnt Nr,399.96,83.33333333333333
Flying Fish Rsl Wash,155.88,32.87143956889915
Foley Johnson Cab Svgn,6227.2,70.76149794450154
Folie A Deux Amador Znfdl,7118.8099999999995,37.96828402499855
Folk Machine Pnt Nr,1956.49,24.374773190765087
Folonari Moscato,2666.91,33.32920870970524
Fonseca Guimaraens Port,439.89,34.63365841460366
Fonseca Porto 11,989.89,34.63718190910101
Fontana Candida Pinot Grigi,125.86,9.574129985698393
Fontanafredda Arneis Langhe,1609.21,10.042816040168773
Fontanafredda Briccotondo,5805.85,37.786887363607406
Fontanafredda La Rosa Barolo,1329.81,75.60177769756581
Fonterutoli Chianti Clsco,7740.48,27.920749100830953
For A Song  The Score,1454.18,80.94046129089934
Forbidden Secret Pumpkin Crm,39.98,20.010005002501245
Forest Glen Cab Svgn Cal,5368.34,45.78435792069802
Forest Glen Merlot Cal,3232.79,37.61283126821952
Forestville Chard Cal,95.88,31.914893617021274
Forged Oak Bourbon Whiskey,6434.009999999999,28.05046930296968
Foris Rogue Vly Gewurz,7189.64,6.722589726328451
Forma de Art Red,7130.22,35.45570823901647
Four Roses Elliott's Select,1475.88,25.928937311976586
Four Roses Small Batch 15,2159.76,20.00222246916325
Four Star Cab Svgn,3987.15,92.17862382905084
Four Vines Biker Znfdl,4467.13,56.985805203788566
Foxen Chard Block UU,1652.4299999999998,70.38785304067343
Foxglove Chard,524.65,10.980653769179446
Foxglove Znfdl,359.76,32.421614409606406
Foxhorn Pnt Grigio/Chard Bl,850.0,32.904705882352935
Foz Arouce 11 Beira Atlantic,2830.4599999999996,26.341301413904457
Framboise Pacific Rim Infusn,1662.96,2.002453456487225
Franciscan Est Cab Svgn,902.7900000000001,25.298242116106746
Franciscan Est Cab Svgn Napa,2779.8500000000004,40.79061987944254
Franciscan Est Svgn Bl Napa,6726.69,27.735929558222544
Franzia Cab Svgn Cal,135.83,2.643009644408454
Franzia Fruity Red Sangria,103.87,10.753826899008391
Franzia Moscato,2700.48,27.769877947624128
Franzia Refreshing White Ta,643.5600000000001,1.7341040462427872
Franzia Sangria Fruity Red,2729.17,27.983232997578018
Franzia Tap Wh Grenache Cal,7592.5,37.91504774448469
Fratelli Urciuolo Fiano,575.28,35.04380475594493
Fratelli Urciuolo Greco di T,791.01,32.41551939924906
Freemark Abbey Cab Svgn Ruth,5249.25,23.813116159451344
Freemark Abbey Chard Napa,2049.93,13.94828116082012
Frenchhouse Chard VDP D'Oc,119.88,34.63463463463463
Frescobaldi Massovivo Vermen,1253.34,27.880702762219343
Frey Natural Red Organic Ca,6359.8,21.626466241076773
Frey Pnt Nr Organic Mendocno,1367.28,20.624890293136737
Frey Syrah Organic Mendocino,1071.33,31.89400091475082
Frey Vyds Organic Agrul Red,8498.19,38.711302053731444
Frey Vyds Organic Blanc,337.74,35.0091786581394
Frey Znfdl Organic Mendocino,9266.15,33.00518554092045
Fritz Pnt Nr RRV,647.76,33.79029270100037
Fritz Svgn Bl Dry Creek Vly,287.82,72.39941630185533
Fritz Znfdl Dry Creek Valley,215.88,34.63035019455253
Frog's Leap Petite Sirah,2204.37,21.185644878128436
Fruitier Gneiss Abord Muscdt,1480.8600000000001,13.455694663911524
Fuki Plum Wine,8622.789999999999,40.72150661212902
Fulchino Vyds 603 Red,6805.46,24.906178274503127
Fulchino Vyds Barbera Red,7636.179999999999,20.93834875552959
Full Throttle Apple Whiskey,1439.28,85.99994441665277
Full Throttle Blackberry,1819.09,87.87855466194637
Full Throttle Peach Whiskey,2938.5299999999997,75.83791895947974
Full Throttle Strwbry Whisky,1779.11,82.38894728263007
Full Throttle Vanila Whiskey,3038.48,69.52094468286776
Fulton's Harvest Apple Pie L,2484.15,78.82575528852928
G Bertrand CdRoses Blanc Lan,269.84999999999997,25.41041319251434
G Bertrand T Jeffrsn Cremant,298.77,94.12256920038826
G Ferrer Etesian Pnt Nr Rose,755.46,35.453895639742676
GH Mumm Cordon Rouge,472.49,34.63988655844568
Gabbiano Pinot Grigio Delle,959.04,26.72047047047046
Gaia Notios Nemea Wh,2958.15,35.56107702449166
Gaia Notios Red,3054.09,49.07812146989775
Gaia Ritinitis Nobile Retsna,929.38,6.544147711377484
Galerie Latro Cab S Knights,999.8000000000001,93.33266653330666
Galerie Pleinair Cab Svgn NV,2349.53,79.00218341540649
Galliano Tiki Gift Pack,398.78999999999996,85.56633817297325
Gallo Chard Cal,225.09,10.760140388289141
Gallo Fairbanks Cream Sherry,1069.5,60.684431977559605
Gallo Family Vyds Sweet Red,354.29,23.181574416438508
Gallo Merlot Cal,164.7,7.941712204007277
Gallo Pnt Nr Pavia,557.46,35.48595414917663
Gallo Signature Series Chard,2349.06,1.868832639438758
Gallo Twin Valley Hearty Bur,9543.57,35.169543472725614
Gallo Twin Valley Wh Merlot,7048.04,35.48206309839331
Gallo Twin Vly Cab Svgn Cal,956.62,26.148265053183785
Gallo Twin Vly Chard Cal,1412.17,27.830218741369674
Gallo Twin Vly Moscato,598.8000000000001,25.711422845691395
Gallo Twin Vly Pink Moscato,469.06,25.877286487869355
Gallo Twin Vly Pnt Grigio,688.02,14.260407785405668
Gallo Twin Vly Svgn Bl Cal,219.56,5.993805793404991
Garda Pinot Grigio,2463.2599999999998,29.832823169295974
Gardacho Garnacha,383.76,33.771106941838646
Garnacha de Fuego 14 Rose Ar,8507.83,37.06268225857827
Garnet Pnt Nr Monterey Cnty,6534.209999999999,51.261897000555535
Gary Farrell RRV Pnt Nr,2319.42,84.54182511145028
Gaston & Ravaut Bourgn Chard,699.75,64.86888174347982
Gaston & Ravaut Bourgog Vlg,5144.39,10.027816709075339
Gaston Chiquet Special Club,3242.5299999999997,30.528322020150927
Gattinara Red,335.84,51.61981896141019
Gazela Vinho Verde,189.81,14.65149359886202
Gekkeikan Nama Sake,1400.88,23.888555764947753
Gekkeikan Sake Cap Ace,693.6800000000001,37.10068042901627
